0,162,7118891.20914311,3.308313582495426E8,1651
1,175,562501.8339222615,2.8770697820524093E7,1523
2,145,528.9081272084806,1805.5044905785446,1617
3,141,130.31735865724383,129.2416236970546,571
4,201,2894798.9050353356,4.476483746805094E7,1565
5,27,15837.820008833922,612352.3963658189,3125
6,207,1.267576356360424E7,1.4032490717754504E8,1426
7,149,215.03842756183747,353.67266829254703,1500
8,177,5321414.455167845,1.0535689346710433E8,1213
9,148,3829.7473498233217,78722.61799722562,1904
10,146,2.0859306078180213E7,1.87610289101223E8,761
11,166,268.5713339222615,946.6252396239504,1128
12,157,1.5270394799911661E7,1.608436798826741E8,372
13,161,3.7548626648189045E7,3.5805433990935504E8,1816
14,145,124.31051236749117,37.40608209675765,441
15,162,1962.2345406360423,11188.214372013292,1150
16,173,5.799022766232332E7,3.2480384171972424E8,1760
17,191,223.68352473498234,230.7534227562509,744
18,205,1.766696509408127E7,1.786832561398443E8,1568
19,199,3.242183127473498E7,3.409117184613576E8,1132
20,1932053663,1.778567958524735E7,1.8044237491054875E8,10
21,209,4.599768480609541E7,3.315520206725663E8,1430
22,229,9.70984895909894E7,4.234895013936916E8,1477
23,179,4373273.671378092,8.273045740467772E7,1487
24,173,1099760.1875,8.22020252571665E7,993
25,174,284533.2530918728,1.9010373757099967E7,1039
26,152,548.8604240282685,3088.044006514855,617
27,142,121.17159893992932,35.54801183859158,286
28,156,181.9869699646643,350.4629353355342,600
29,191,1764782.3180212015,4.178376931491601E7,794
30,183,218.62124558303887,224.16437065204363,708
31,163,544.6309628975265,1253.097745364989,1493
32,173,11429.49425795053,595917.9156990611,1430
33,242,1.5334451779151943E7,4.736961616257419E8,1481
34,218,429812.9997791519,2.8709060985857066E7,1847
35,175,193.42689929328623,352.5843682095908,1368
36,186,646167.7252650177,1.6018693910614027E7,1713
37,158,3608.3688162544167,79444.30840134136,1598
38,160,2.190759381007067E7,3.527233384905668E8,1771
39,195,-2532.3666077738517,4.3172104739745006E7,1358
40,160,1537233.5404151944,4.667117033964599E7,1867
41,207,2332764.1031360426,3.554721770560272E7,1382
42,144,121.51943462897526,35.726317521372984,237
43,261,1.9803329187941696E7,3.25339491539851E8,1331
44,142,121.17159893992932,35.54801183859158,286
45,144,6438151.699867492,9.327447920402585E7,1843
46,179,6.441234178798587E7,3.76216162625001E8,1806
47,138,119.80852473498233,34.937143807628495,506
48,180,246.47151060070672,669.471758945671,974
49,183,7522820.678666078,1.1421587996012017E8,1715
50,163,1.8834600442579504E7,3.7439113274650204E8,1515
